Order Line;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
5274;US-2021-158309;26/11/2021;29/11/2021;First Class;PA-19060;OFF-BI-10000145;3.744;4;0.7;-26.208
5275;CA-2020-162887;07/11/2020;09/11/2020;Second Class;SV-20785;FUR-CH-10000595;715.2;3;0;178.8
5276;CA-2022-147333;14/12/2022;20/12/2022;Standard Class;KL-16555;TEC-AC-10004469;159.8;4;0;70.312
5277;CA-2022-147333;14/12/2022;20/12/2022;Standard Class;KL-16555;TEC-AC-10003038;44.75;5;0;85.025
5278;CA-2019-113859;13/09/2019;17/09/2019;Standard Class;BC-11125;FUR-CH-10004698;340.116;6;0.3;-97.176
5279;CA-2019-159681;07/12/2019;13/12/2019;Standard Class;PO-18850;OFF-PA-10003641;105.52;4;0;485.392
5280;US-2022-104094;07/09/2022;11/09/2022;Standard Class;AG-10675;TEC-AC-10002134;13.48;1;0;18.872
5281;CA-2022-152709;07/10/2022;12/10/2022;Standard Class;DB-13210;OFF-ST-10001837;85.52;2;0;222.352
5282;CA-2020-105158;05/09/2020;10/09/2020;Standard Class;SP-20860;FUR-FU-10001706;6.16;2;0;29.568
5283;CA-2020-105158;05/09/2020;10/09/2020;Standard Class;SP-20860;OFF-PA-10001970;36.84;3;0;173.148
5284;CA-2019-133424;30/03/2019;04/04/2019;Standard Class;Dl-13600;OFF-ST-10002957;15.84;3;0;0
5285;CA-2019-133424;30/03/2019;04/04/2019;Standard Class;Dl-13600;OFF-LA-10002312;44.4;3;0;22.2
5286;CA-2022-105991;05/05/2022;06/05/2022;First Class;LH-17020;OFF-EN-10002600;21.24;9;0.2;7.434
5287;CA-2022-105991;05/05/2022;06/05/2022;First Class;LH-17020;OFF-BI-10003274;9.552;8;0.7;-73.232
5288;CA-2022-105991;05/05/2022;06/05/2022;First Class;LH-17020;FUR-BO-10004467;89.991;3;0.7;-1.529.847
5289;US-2022-136784;30/04/2022;05/05/2022;Standard Class;AD-10180;OFF-PA-10000675;163.96;4;0;803.404
5290;CA-2019-146283;08/09/2019;15/09/2019;Standard Class;KT-16465;OFF-PA-10002259;17.904;2;0.2;62.664
5291;CA-2019-146283;08/09/2019;15/09/2019;Standard Class;KT-16465;FUR-CH-10004287;966.7;5;0.3;-13.81
5292;CA-2019-146283;08/09/2019;15/09/2019;Standard Class;KT-16465;OFF-PA-10000482;182.112;6;0.2;614.628
5293;CA-2022-151218;20/06/2022;23/06/2022;First Class;PJ-19015;OFF-ST-10004835;4.464;1;0.2;0.3348
5294;CA-2020-111073;26/12/2020;30/12/2020;Standard Class;MC-18100;FUR-TA-10004086;51.588;1;0.4;-154.764
5295;CA-2022-144883;15/08/2022;19/08/2022;Standard Class;BO-11350;OFF-LA-10000305;50.4;8;0;23.184
5296;CA-2022-142174;04/03/2022;09/03/2022;Standard Class;DP-13000;OFF-PA-10000806;89.568;2;0.2;324.684
5297;CA-2022-108791;27/07/2022;31/07/2022;Standard Class;TM-21490;FUR-FU-10004018;14.89;1;0;40.203
5298;CA-2022-108791;27/07/2022;31/07/2022;Standard Class;TM-21490;TEC-PH-10002660;543.92;8;0;135.98
5299;CA-2021-106656;23/09/2021;26/09/2021;First Class;DV-13045;OFF-EN-10001509;4.08;2;0;19.176
5300;CA-2021-106656;23/09/2021;26/09/2021;First Class;DV-13045;OFF-LA-10003148;18.9;3;0;8.694
5301;CA-2021-113831;30/05/2021;03/06/2021;Standard Class;AH-10690;FUR-TA-10002645;2275.5;10;0;386.835
5302;CA-2021-113831;30/05/2021;03/06/2021;Standard Class;AH-10690;TEC-AC-10003033;1979.7;6;0;653.301
5303;CA-2021-113831;30/05/2021;03/06/2021;Standard Class;AH-10690;OFF-LA-10001297;62.1;6;0;29.808
5304;US-2019-139500;16/11/2019;20/11/2019;Standard Class;AB-10165;FUR-CH-10002022;37.296;2;0.3;-10.656
5305;US-2019-166310;21/09/2019;23/09/2019;First Class;JS-15940;FUR-FU-10001546;8.544;2;0.6;-7.476
5306;US-2021-168410;21/02/2021;26/02/2021;Standard Class;BV-11245;FUR-FU-10000629;68.95;5;0;28.959
5307;US-2021-168410;21/02/2021;26/02/2021;Standard Class;BV-11245;OFF-ST-10000036;296.37;3;0;800.199
5308;US-2021-168410;21/02/2021;26/02/2021;Standard Class;BV-11245;TEC-PH-10002583;39.98;2;0;1.999
5309;CA-2022-131254;19/11/2022;21/11/2022;First Class;NC-18415;FUR-CH-10003774;191.058;3;0.3;-463.998
5310;CA-2022-131254;19/11/2022;21/11/2022;First Class;NC-18415;OFF-AR-10003876;13.04;5;0.2;3.912
5311;CA-2022-131254;19/11/2022;21/11/2022;First Class;NC-18415;OFF-BI-10003527;1.525.188;6;0.8;-2.287.782
5312;CA-2021-123414;21/08/2021;27/08/2021;Standard Class;SU-20665;OFF-LA-10004559;9.216;4;0.2;33.408
5313;CA-2021-123414;21/08/2021;27/08/2021;Standard Class;SU-20665;OFF-SU-10002573;28.048;2;0.2;3.506
5314;CA-2022-137876;30/04/2022;05/05/2022;Standard Class;DJ-13510;FUR-FU-10000222;64.96;2;0;214.368
5315;CA-2022-137876;30/04/2022;05/05/2022;Standard Class;DJ-13510;OFF-EN-10001219;30.56;4;0;149.744
5316;CA-2021-154060;02/05/2021;08/05/2021;Standard Class;DL-12865;FUR-CH-10002304;187.056;9;0.2;11.691
5317;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;FUR-FU-10002364;11.808;2;0.2;13.284
5318;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;FUR-FU-10004864;9.656;1;0.2;15.691
5319;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;OFF-PA-10003172;20.736;4;0.2;72.576
5320;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;OFF-BI-10000977;27.36;3;0.7;-21.888
5321;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;FUR-TA-10000198;2.314.116;7;0.4;-10.027.836
5322;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;OFF-BI-10003984;34.236;4;0.7;-262.476
5323;US-2022-162558;02/10/2022;05/10/2022;First Class;Dp-13240;FUR-FU-10003691;19.76;2;0.2;5.928
5324;CA-2022-134439;18/09/2022;23/09/2022;Second Class;TM-21010;OFF-PA-10004082;15.96;2;0;7.98
5325;CA-2020-119508;04/12/2020;09/12/2020;Standard Class;TZ-21580;OFF-AR-10003723;16.9;5;0;6.253
5326;CA-2020-119508;04/12/2020;09/12/2020;Standard Class;TZ-21580;FUR-FU-10004270;25.08;6;0;90.288
5327;CA-2020-152681;17/01/2020;22/01/2020;Standard Class;SC-20260;OFF-AR-10003183;6.68;2;0;2.004
5328;CA-2019-130813;06/01/2019;08/01/2019;Second Class;LS-17230;OFF-PA-10002005;19.44;3;0;93.312
5329;CA-2020-120320;05/03/2020;09/03/2020;Standard Class;MV-18190;TEC-PH-10000149;31.92;2;0.2;2.394
5330;CA-2021-111941;25/12/2021;28/12/2021;Second Class;BD-11620;OFF-BI-10001524;33.568;2;0.2;117.488
5331;CA-2021-123120;04/09/2021;08/09/2021;Standard Class;CV-12295;FUR-FU-10004748;63.94;1;0;249.366
5332;CA-2021-123120;04/09/2021;08/09/2021;Standard Class;CV-12295;OFF-BI-10001460;60.6;5;0.2;204.525
5333;CA-2021-123120;04/09/2021;08/09/2021;Standard Class;CV-12295;OFF-SU-10002503;22.72;4;0;65.888
5334;CA-2019-103331;26/08/2019;01/09/2019;Standard Class;KB-16315;FUR-FU-10001731;10.68;4;0;40.584
5335;CA-2019-103331;26/08/2019;01/09/2019;Standard Class;KB-16315;OFF-PA-10002160;17.34;3;0;84.966
5336;CA-2019-103331;26/08/2019;01/09/2019;Standard Class;KB-16315;OFF-PA-10002659;3.38;1;0;15.548
5337;CA-2020-169278;21/05/2020;25/05/2020;Standard Class;ME-18010;OFF-BI-10001636;26.976;4;0.2;87.672
5338;CA-2022-111577;16/10/2022;21/10/2022;Standard Class;AJ-10780;OFF-PA-10000062;307.776;7;0.2;1.115.688
5339;CA-2020-146486;09/11/2020;14/11/2020;Second Class;DV-13465;OFF-ST-10002554;244.55;5;0;4.891
5340;CA-2020-146486;09/11/2020;14/11/2020;Second Class;DV-13465;OFF-EN-10001509;12.24;6;0;57.528
5341;CA-2020-146486;09/11/2020;14/11/2020;Second Class;DV-13465;TEC-AC-10002023;13.98;2;0;60.114
5342;CA-2020-146486;09/11/2020;14/11/2020;Second Class;DV-13465;TEC-AC-10002637;899.95;5;0;53.997
5343;US-2019-168501;21/11/2019;27/11/2019;Standard Class;JK-15325;OFF-EN-10001509;1.632;1;0.2;0.5508
5344;US-2019-168501;21/11/2019;27/11/2019;Standard Class;JK-15325;TEC-PH-10004922;267.96;5;0.2;167.475
5345;CA-2020-112053;11/10/2020;13/10/2020;Second Class;SH-20395;TEC-AC-10002550;31.95;1;0;22.365
5346;CA-2022-108539;21/03/2022;23/03/2022;Second Class;SC-20725;OFF-ST-10003208;725.84;4;0;2.104.936
5347;CA-2022-108539;21/03/2022;23/03/2022;Second Class;SC-20725;OFF-BI-10003981;10.896;3;0.2;39.498
5348;CA-2022-108539;21/03/2022;23/03/2022;Second Class;SC-20725;OFF-BI-10001031;8.544;2;0.2;28.836
5349;CA-2020-149811;04/01/2020;10/01/2020;Standard Class;CS-12250;OFF-BI-10003676;32.34;3;0;155.232
5350;CA-2020-149811;04/01/2020;10/01/2020;Standard Class;CS-12250;OFF-PA-10004082;39.9;5;0;19.95
5351;US-2022-103814;09/12/2022;16/12/2022;Standard Class;LH-16900;OFF-PA-10001019;143.856;9;0.2;485.514
5352;CA-2021-123932;06/09/2021;12/09/2021;Standard Class;YC-21895;OFF-PA-10004665;41.92;4;0.2;15.196
5353;CA-2021-123932;06/09/2021;12/09/2021;Standard Class;YC-21895;TEC-PH-10002447;329.584;2;0.2;370.782
5354;US-2021-101616;03/09/2021;06/09/2021;First Class;CY-12745;OFF-BI-10000014;87.28;8;0;410.216
5355;CA-2019-113768;13/05/2019;19/05/2019;Standard Class;AH-10030;FUR-CH-10002439;279.456;6;0.2;209.592
5356;CA-2019-113768;13/05/2019;19/05/2019;Standard Class;AH-10030;OFF-PA-10003063;8;2;0;3.84
5357;CA-2021-138037;29/09/2021;03/10/2021;Standard Class;AR-10540;OFF-BI-10002982;27.24;5;0.2;9.534
5358;CA-2019-150490;05/08/2019;11/08/2019;Standard Class;SS-20590;TEC-AC-10004510;16.36;1;0;1.636
5359;CA-2019-150490;05/08/2019;11/08/2019;Standard Class;SS-20590;OFF-ST-10000321;15.78;2;0;0.6312
5360;CA-2019-150490;05/08/2019;11/08/2019;Standard Class;SS-20590;OFF-AR-10004602;45.98;2;0;128.744
5361;US-2022-126060;14/04/2022;18/04/2022;Standard Class;DW-13585;FUR-BO-10003433;198.272;8;0.2;-322.192
5362;CA-2022-100951;09/06/2022;10/06/2022;First Class;NC-18625;OFF-ST-10001496;720.76;5;0.2;54.057
5363;CA-2021-122022;29/12/2021;02/01/2022;Standard Class;CD-11920;FUR-FU-10000672;70.56;6;0;239.904
5364;CA-2021-122022;29/12/2021;02/01/2022;Standard Class;CD-11920;OFF-AP-10001293;81.96;2;0;229.488
5365;CA-2019-123477;18/01/2019;21/01/2019;Second Class;DW-13195;OFF-AP-10000692;64.864;4;0.2;64.864
5366;CA-2021-107790;20/11/2021;24/11/2021;Standard Class;EH-13990;TEC-PH-10004539;151.192;1;0.2;132.293
5367;CA-2022-158071;10/06/2022;15/06/2022;Standard Class;BD-11320;TEC-PH-10002923;88.776;3;0.2;77.679
5368;CA-2022-158071;10/06/2022;15/06/2022;Standard Class;BD-11320;OFF-LA-10004689;11.56;4;0;54.332
5369;CA-2022-158071;10/06/2022;15/06/2022;Standard Class;BD-11320;OFF-ST-10001228;15.58;1;0;3.895
5370;CA-2022-147403;10/09/2022;13/09/2022;First Class;KH-16630;OFF-PA-10003302;85.056;3;0.2;287.064
5371;US-2022-136721;08/04/2022;12/04/2022;Standard Class;NH-18610;FUR-FU-10004665;273.96;2;0;712.296
5372;US-2022-136721;08/04/2022;12/04/2022;Standard Class;NH-18610;FUR-FU-10004188;306.9;3;0;79.794
5373;CA-2020-118738;24/10/2020;30/10/2020;Standard Class;AG-10495;OFF-PA-10003177;15.552;3;0.2;54.432
5374;CA-2020-118738;24/10/2020;30/10/2020;Standard Class;AG-10495;FUR-TA-10002607;347.361;7;0.3;-694.722
5375;CA-2020-118738;24/10/2020;30/10/2020;Standard Class;AG-10495;OFF-PA-10001166;10.368;2;0.2;36.288
5376;CA-2022-134152;27/05/2022;31/05/2022;Standard Class;RP-19855;TEC-AC-10004510;98.16;6;0;9.816
5377;CA-2022-134152;27/05/2022;31/05/2022;Standard Class;RP-19855;OFF-AR-10004062;31.44;3;0;7.86
5378;CA-2019-125542;05/12/2019;07/12/2019;First Class;NB-18655;OFF-EN-10000056;348.488;7;0.2;1.176.147
5379;CA-2019-125542;05/12/2019;07/12/2019;First Class;NB-18655;OFF-ST-10001469;172.736;4;0.2;-302.288
5380;CA-2021-136021;14/08/2021;18/08/2021;Standard Class;JM-15580;OFF-PA-10000551;15.54;3;0;76.146
5381;CA-2021-136021;14/08/2021;18/08/2021;Standard Class;JM-15580;TEC-MA-10000423;105.552;6;0.2;356.238
5382;CA-2021-149195;05/09/2021;07/09/2021;Second Class;DM-13525;OFF-PA-10001870;25.92;5;0.2;9.072
5383;CA-2021-149195;05/09/2021;07/09/2021;Second Class;DM-13525;OFF-FA-10001843;15.808;8;0.2;53.352
5384;CA-2021-149195;05/09/2021;07/09/2021;Second Class;DM-13525;OFF-PA-10002036;10.368;2;0.2;37.584
5385;CA-2022-161410;26/06/2022;03/07/2022;Standard Class;CC-12220;TEC-PH-10001760;358.2;3;0.4;41.79
5386;CA-2022-161410;26/06/2022;03/07/2022;Standard Class;CC-12220;TEC-PH-10000673;545.916;14;0.4;727.888
5387;CA-2022-152786;12/03/2022;17/03/2022;Standard Class;GA-14725;OFF-BI-10000829;40.41;9;0;185.886
5388;CA-2022-164707;18/02/2022;21/02/2022;Second Class;CV-12805;TEC-PH-10001924;167.976;3;0.2;104.985
5389;CA-2022-164707;18/02/2022;21/02/2022;Second Class;CV-12805;TEC-AC-10004864;109.53;3;0;470.979
5390;CA-2022-164707;18/02/2022;21/02/2022;Second Class;CV-12805;OFF-LA-10004345;9.82;2;0;48.118
5391;CA-2022-163874;10/11/2022;12/11/2022;Second Class;NC-18535;OFF-BI-10000088;26.352;3;0.2;95.526
5392;US-2019-123183;19/11/2019;25/11/2019;Standard Class;GR-14560;OFF-LA-10002787;22.5;6;0;10.8
5393;US-2019-123183;19/11/2019;25/11/2019;Standard Class;GR-14560;OFF-LA-10001569;9.96;2;0;45.816
5394;US-2019-123183;19/11/2019;25/11/2019;Standard Class;GR-14560;OFF-BI-10002429;213.08;7;0;1.022.784
5395;US-2019-123183;19/11/2019;25/11/2019;Standard Class;GR-14560;FUR-BO-10000362;1025.88;6;0;2.359.524
5396;CA-2019-104829;18/11/2019;21/11/2019;Second Class;JG-15805;OFF-PA-10003016;21.98;7;0;9.891
5397;US-2021-147340;24/09/2021;24/09/2021;Same Day;EB-13750;FUR-FU-10002501;63.2;5;0;23.384
5398;CA-2021-145492;20/11/2021;27/11/2021;Standard Class;MC-17605;OFF-AP-10003622;39;12;0;11.31
5399;CA-2021-163202;27/09/2021;02/10/2021;Standard Class;BM-11650;OFF-BI-10002764;2.907;3;0.7;-20.349
5400;CA-2021-117681;09/04/2021;14/04/2021;Standard Class;HF-14995;FUR-BO-10001798;556.665;5;0.15;6.549
5401;CA-2022-132262;21/09/2022;23/09/2022;First Class;ML-18265;TEC-AC-10000158;71.98;2;0;151.158
5402;CA-2022-132262;21/09/2022;23/09/2022;First Class;ML-18265;TEC-AC-10000303;79.98;2;0;263.934
5403;CA-2022-123043;24/08/2022;29/08/2022;Standard Class;AH-10195;OFF-BI-10003910;24.672;4;0.2;7.71
5404;CA-2022-123043;24/08/2022;29/08/2022;Standard Class;AH-10195;OFF-BI-10000138;3.744;1;0.2;13.104
5405;US-2021-143280;22/02/2021;26/02/2021;Standard Class;TZ-21580;TEC-PH-10002398;445.96;5;0.2;55.745
5406;US-2021-143280;22/02/2021;26/02/2021;Standard Class;TZ-21580;TEC-AC-10003399;36.24;1;0;152.208
5407;US-2021-143280;22/02/2021;26/02/2021;Standard Class;TZ-21580;OFF-FA-10000992;10.65;3;0;50.055
5408;CA-2022-108854;08/12/2022;14/12/2022;Standard Class;DM-13345;OFF-PA-10003022;87.92;4;0;404.432
5409;CA-2022-108854;08/12/2022;14/12/2022;Standard Class;DM-13345;OFF-BI-10002854;22.424;1;0.2;8.409
5410;CA-2022-108854;08/12/2022;14/12/2022;Standard Class;DM-13345;OFF-BI-10001670;90.48;3;0.2;33.93
5411;CA-2022-108854;08/12/2022;14/12/2022;Standard Class;DM-13345;OFF-ST-10001837;42.76;1;0;111.176
5412;CA-2022-166856;18/09/2022;22/09/2022;Standard Class;TS-21505;OFF-BI-10002012;10.08;7;0.2;3.528
5413;CA-2022-166856;18/09/2022;22/09/2022;Standard Class;TS-21505;TEC-AC-10004992;101.34;3;0;81.072
5414;CA-2021-153157;11/09/2021;14/09/2021;First Class;TB-21625;TEC-PH-10003171;224.75;5;0;62.93
5415;US-2022-125647;23/09/2022;28/09/2022;Standard Class;LC-16870;OFF-AP-10000390;73.176;6;0.8;-1.975.752
5416;US-2022-125647;23/09/2022;28/09/2022;Standard Class;LC-16870;OFF-PA-10004888;20.736;4;0.2;72.576
5417;US-2022-125647;23/09/2022;28/09/2022;Standard Class;LC-16870;TEC-PH-10004188;39.984;2;0.2;-89.964
5418;CA-2019-132542;06/10/2019;08/10/2019;Second Class;AM-10360;OFF-BI-10004099;15.36;2;0;7.68
5419;CA-2020-110877;23/10/2020;26/10/2020;First Class;JE-15715;OFF-PA-10004621;36.288;7;0.2;127.008
5420;CA-2020-110877;23/10/2020;26/10/2020;First Class;JE-15715;TEC-PH-10002103;150.384;2;0.2;150.384
5421;US-2021-151827;31/03/2021;02/04/2021;Second Class;CS-11950;TEC-PH-10002789;280.782;3;0.4;-608.361
5422;US-2021-151827;31/03/2021;02/04/2021;Second Class;CS-11950;TEC-AC-10003289;31.984;2;0.2;11.994
5423;US-2021-163258;29/12/2021;02/01/2022;Standard Class;PF-19225;OFF-BI-10000138;11.232;3;0.2;39.312
5424;CA-2022-103009;03/11/2022;05/11/2022;Second Class;PJ-18835;OFF-PA-10001215;26.4;5;0;11.88
5425;US-2022-120649;20/01/2022;26/01/2022;Standard Class;JF-15490;OFF-AR-10001545;3.52;2;0;10.208
5426;CA-2021-153598;03/12/2021;06/12/2021;First Class;NM-18520;TEC-AC-10003870;1649.95;5;0;659.98
5427;CA-2021-153598;03/12/2021;06/12/2021;First Class;NM-18520;FUR-FU-10001085;111.9;6;0;51.474
5428;US-2021-108497;14/06/2021;14/06/2021;Same Day;MH-17290;FUR-BO-10004218;599.165;5;0.15;35.245
5429;CA-2021-113096;02/09/2021;04/09/2021;First Class;SZ-20035;OFF-ST-10003455;46.53;3;0;120.978
5430;CA-2019-136861;05/09/2019;07/09/2019;First Class;PR-18880;FUR-FU-10001967;31.984;2;0.2;1.999
5431;CA-2022-117422;21/10/2022;25/10/2022;Standard Class;FC-14245;OFF-AP-10000938;161.568;2;0.2;161.568
5432;CA-2022-117422;21/10/2022;25/10/2022;Standard Class;FC-14245;OFF-PA-10002195;4.064;1;0.2;13.716
5433;CA-2022-117422;21/10/2022;25/10/2022;Standard Class;FC-14245;OFF-BI-10002799;6.216;4;0.7;-49.728
5434;CA-2022-129707;25/04/2022;29/04/2022;Standard Class;LH-16750;OFF-AR-10000246;8.896;4;0.2;0.6672
5435;CA-2020-160171;19/10/2020;24/10/2020;Standard Class;RM-19675;OFF-AP-10000275;1640.7;5;0;459.396
5436;CA-2020-160171;19/10/2020;24/10/2020;Standard Class;RM-19675;TEC-AC-10000892;270;3;0;97.2
5437;CA-2019-103317;05/07/2019;08/07/2019;First Class;DM-13525;FUR-FU-10001591;19.52;2;0.2;5.368
5438;CA-2019-103317;05/07/2019;08/07/2019;First Class;DM-13525;OFF-BI-10001787;9.81;5;0.7;-6.867
5439;CA-2019-103317;05/07/2019;08/07/2019;First Class;DM-13525;FUR-FU-10003192;213.216;3;0.2;159.912
5440;CA-2021-167115;04/04/2021;09/04/2021;Standard Class;EH-14185;OFF-BI-10004600;588.784;2;0.2;183.995
5441;US-2022-153633;13/11/2022;18/11/2022;Second Class;TC-21295;OFF-AR-10002335;2.064;1;0.2;0.1548
5442;CA-2022-155929;09/09/2022;13/09/2022;Standard Class;AI-10855;OFF-PA-10000859;6.368;2;0.2;2.388
5443;CA-2020-148712;17/04/2020;23/04/2020;Standard Class;JM-15535;TEC-AC-10003198;99.6;1;0;36.852
5444;CA-2020-148712;17/04/2020;23/04/2020;Standard Class;JM-15535;OFF-BI-10001900;62.296;13;0.2;210.249
5445;CA-2020-148712;17/04/2020;23/04/2020;Standard Class;JM-15535;OFF-AR-10000614;10.71;3;0;27.846
5446;CA-2021-128307;25/07/2021;29/07/2021;Standard Class;BE-11335;OFF-EN-10003040;20.936;1;0.2;70.659
5447;US-2021-127425;26/08/2021;31/08/2021;Standard Class;DR-12880;TEC-PH-10003442;33;6;0;8.25
5448;US-2021-127425;26/08/2021;31/08/2021;Standard Class;DR-12880;TEC-AC-10002800;249.95;5;0;874.825
5449;US-2019-119081;12/09/2019;19/09/2019;Standard Class;TA-21385;OFF-SU-10000157;357.93;3;0;71.586
5450;US-2019-119081;12/09/2019;19/09/2019;Standard Class;TA-21385;TEC-AC-10001542;57.4;5;0;10.906
5451;US-2019-119081;12/09/2019;19/09/2019;Standard Class;TA-21385;OFF-BI-10004519;331.96;2;0;149.382
5452;US-2019-119081;12/09/2019;19/09/2019;Standard Class;TA-21385;FUR-FU-10003464;40.56;2;0;129.792
5453;CA-2021-140613;22/07/2021;29/07/2021;Standard Class;KN-16705;OFF-SU-10004261;86.2;5;0;24.998
5454;US-2022-108700;19/05/2022;23/05/2022;Standard Class;PJ-18835;OFF-PA-10004733;38.016;6;0.2;137.808
5455;CA-2022-160962;28/04/2022;02/05/2022;Standard Class;MC-17605;OFF-ST-10001325;8.384;1;0.2;0.7336
5456;CA-2022-160962;28/04/2022;02/05/2022;Standard Class;MC-17605;OFF-AR-10003056;6.848;2;0.2;0.7704
5457;CA-2022-130631;29/12/2022;02/01/2023;Standard Class;BS-11755;OFF-FA-10000089;19.6;5;0;9.604
5458;CA-2022-130631;29/12/2022;02/01/2023;Standard Class;BS-11755;FUR-FU-10004093;68.46;2;0;20.538
5459;CA-2022-116680;04/09/2022;06/09/2022;Second Class;PK-19075;OFF-BI-10004022;13.344;6;0.2;43.368
5460;CA-2022-116680;04/09/2022;06/09/2022;Second Class;PK-19075;FUR-TA-10001771;1.478.272;8;0.2;92.392
5461;US-2019-107405;21/03/2019;25/03/2019;Standard Class;TS-21205;OFF-ST-10002301;16.272;1;0.2;-38.646
5462;CA-2022-101574;28/09/2022;04/10/2022;Standard Class;BD-11725;FUR-FU-10001706;9.24;3;0;44.352
5463;CA-2019-146591;19/01/2019;20/01/2019;First Class;TS-21340;OFF-BI-10003676;32.34;10;0.7;-23.716
5464;CA-2019-146591;19/01/2019;20/01/2019;First Class;TS-21340;OFF-PA-10000659;56.064;4;0.2;196.224
5465;CA-2019-146591;19/01/2019;20/01/2019;First Class;TS-21340;OFF-EN-10002504;108.72;5;0.2;36.693
5466;CA-2019-146591;19/01/2019;20/01/2019;First Class;TS-21340;FUR-BO-10001972;181.47;5;0.7;-320.597
5467;CA-2019-107706;14/02/2019;19/02/2019;Second Class;ST-20530;OFF-PA-10000466;16.176;3;0.2;6.066
5468;CA-2021-122448;09/06/2021;14/06/2021;Standard Class;DB-13210;FUR-CH-10002774;122.352;3;0.2;137.646
5469;CA-2019-132451;26/09/2019;27/09/2019;First Class;KF-16285;FUR-CH-10000454;585.552;3;0.2;73.194
5470;CA-2019-132451;26/09/2019;27/09/2019;First Class;KF-16285;OFF-PA-10004888;19.44;3;0;93.312
5471;CA-2021-158547;30/05/2021;04/06/2021;Standard Class;JM-16195;OFF-AP-10003842;123.92;5;0.2;9.294
5472;CA-2022-116946;19/12/2022;23/12/2022;Standard Class;TS-21505;FUR-FU-10000320;13.36;5;0.2;4.008
5473;CA-2022-116946;19/12/2022;23/12/2022;Standard Class;TS-21505;OFF-ST-10002554;78.256;2;0.2;-176.076
5474;CA-2022-116946;19/12/2022;23/12/2022;Standard Class;TS-21505;FUR-BO-10000468;102.023;7;0.7;-1.836.324
5475;CA-2022-121741;26/12/2022;26/12/2022;Same Day;YC-21895;OFF-ST-10004459;750.68;2;0;37.534
5476;CA-2022-169691;15/06/2022;18/06/2022;First Class;Dp-13240;OFF-LA-10002312;44.4;3;0;22.2
5477;CA-2022-169691;15/06/2022;18/06/2022;First Class;Dp-13240;OFF-ST-10001291;84.55;5;0;228.285
5478;CA-2022-169691;15/06/2022;18/06/2022;First Class;Dp-13240;OFF-PA-10003022;17.94;3;0;87.906
5479;CA-2021-121356;20/11/2021;24/11/2021;Standard Class;SJ-20500;OFF-BI-10002133;128.4;3;0;62.916
5480;CA-2019-101770;31/03/2019;04/04/2019;Standard Class;KB-16240;OFF-BI-10001097;1.869;1;0.7;-13.083
5481;CA-2022-105487;08/10/2022;14/10/2022;Standard Class;CS-12250;TEC-PH-10001336;103.192;1;0.2;116.091
5482;CA-2022-105487;08/10/2022;14/10/2022;Standard Class;CS-12250;TEC-AC-10002305;36;2;0;6.48
5483;CA-2022-105487;08/10/2022;14/10/2022;Standard Class;CS-12250;TEC-AC-10003610;239.96;4;0;1.151.808
5484;CA-2022-105487;08/10/2022;14/10/2022;Standard Class;CS-12250;OFF-ST-10002301;40.68;2;0;0.4068
5485;CA-2022-148999;30/01/2022;04/02/2022;Standard Class;EB-13870;FUR-CH-10002044;419.136;4;0.2;-681.096
5486;CA-2019-107573;12/12/2019;17/12/2019;Standard Class;PB-19150;OFF-EN-10001099;23.472;3;0.2;76.284
5487;CA-2020-156608;24/10/2020;29/10/2020;Standard Class;MT-18070;OFF-BI-10004140;3.592;4;0.8;-6.286
5488;CA-2022-134495;01/04/2022;04/04/2022;Second Class;BF-11020;TEC-PH-10004897;23.976;3;0.2;-56.943
5489;CA-2022-134495;01/04/2022;04/04/2022;Second Class;BF-11020;OFF-LA-10000262;6.264;3;0.2;20.358
5490;CA-2022-134495;01/04/2022;04/04/2022;Second Class;BF-11020;OFF-AP-10002222;20.808;3;0.2;18.207
5491;CA-2022-134495;01/04/2022;04/04/2022;Second Class;BF-11020;FUR-CH-10003774;218.352;3;0.2;-191.058
5492;CA-2022-164098;26/01/2022;27/01/2022;First Class;CG-12520;OFF-ST-10000615;18.16;2;0.2;1.816
5493;CA-2019-105249;28/11/2019;28/11/2019;Same Day;DH-13675;OFF-SU-10001225;7.36;2;0;0.1472
5494;CA-2019-105249;28/11/2019;28/11/2019;Same Day;DH-13675;OFF-LA-10002043;41.4;4;0;19.872
